"COL","ROW","GhostSeverity","Key1","Key2","Key3","GhostK","ActualK","ComputedK"
0, 4, 2, 52, 16, 23,"[{M}, {Tab}, {U}]","[]","[{L-Shift}]"
0, 4, 2, 54, 119, 120,"[{.   >}, {F8}, {F9}]","[]","[{,   <}]"
0, 4, 2, 54, 26, 27,"[{.   >}, {P}, {[   {}]","[]","[{,   <}]"
0, 4, 2, 54, 40, 39,"[{.   >}, {;   :}, {L}]","[]","[{,   <}]"
0, 4, 2, 55, 11, 13,"[{/ ?}, {0   )}, {=   +}]","[]","[{,   <}]"
0, 4, 2, 55, 121, 119,"[{/ ?}, {F10}, {F8}]","[]","[{,   <}]"
0, 4, 2, 55, 26, 28,"[{/ ?}, {P}, {]   }}]","[]","[{,   <}]"
0, 4, 2, 7, 51, 1,"[{6   ^}, {N}, {`   ~}]","[]","[{L-Shift}]"
0, 4, 2, 8, 52, 1,"[{7   &}, {M}, {`   ~}]","[]","[{L-Shift}]"
0, 4, 2, 93, 91, 26,"[{KP 1}, {KP 7}, {P}]","[]","[{,   <}]"
0, 4, 2, 93, 92, 39,"[{KP 1}, {KP 4}, {L}]","[]","[{,   <}]"
0, 4, 2, 98, 96, 26,"[{KP 2}, {KP 8}, {P}]","[]","[{,   <}]"
0, 4, 2, 98, 97, 39,"[{KP 2}, {KP 5}, {L}]","[]","[{,   <}]"
0, 4, 3, 122, 119, 57,"[{F11}, {F8}, {R-Shift}]","[]","[{,   <}]"
0, 4, 3, 16, 18, 47,"[{Tab}, {W}, {X}]","[]","[{L-Shift}]"
0, 4, 3, 17, 16, 46,"[{Q}, {Tab}, {Z}]","[]","[{L-Shift}]"
0, 4, 3, 20, 16, 49,"[{R}, {Tab}, {V}]","[]","[{L-Shift}]"
0, 4, 3, 26, 57, 29,"[{P}, {R-Shift}, {\   |}]","[]","[{,   <}]"
0, 4, 3, 4, 48, 1,"[{3   /}, {C}, {`   ~}]","[]","[{L-Shift}]"
0, 4, 3, 48, 110, 114,"[{C}, {Esc}, {F3}]","[]","[{L-Shift}]"
0, 4, 3, 50, 110, 116,"[{B}, {Esc}, {F5}]","[]","[{L-Shift}]"
0, 4, 3, 50, 21, 16,"[{B}, {T}, {Tab}]","[]","[{L-Shift}]"
0, 4, 3, 50, 58, 61,"[{B}, {L-Ctrl}, {Space}]","[]","[{L-Shift}]"
0, 4, 3, 58, 59, 46,"[{L-Ctrl}, {L-GUI}, {Z}]","[]","[{L-Shift}]"
0, 4, 3, 6, 50, 1,"[{5   %}, {B}, {`   ~}]","[]","[{L-Shift}]"
0, 4, 3, 60, 58, 47,"[{L-Alt}, {L-Ctrl}, {X}]","[]","[{L-Shift}]"
0, 5, 2, 110, 116, 61,"[{Esc}, {F5}, {Space}]","[]","[{L-Ctrl}]"
0, 5, 2, 30, 35, 61,"[{CapsLck}, {G}, {Space}]","[]","[{L-Ctrl}]"
0, 5, 2, 30, 38, 62,"[{CapsLck}, {K}, {R-Alt}]","[]","[{L-Ctrl}]"
0, 5, 2, 31, 30, 59,"[{A}, {CapsLck}, {L-GUI}]","[]","[{L-Ctrl}]"
0, 5, 2, 6, 61, 1,"[{5   %}, {Space}, {`   ~}]","[]","[{L-Ctrl}]"
0, 5, 2, 61, 21, 16,"[{Space}, {T}, {Tab}]","[]","[{L-Ctrl}]"
0, 5, 3, 110, 112, 59,"[{Esc}, {F1}, {L-GUI}]","[]","[{L-Ctrl}]"
0, 5, 3, 110, 113, 60,"[{Esc}, {F2}, {L-Alt}]","[]","[{L-Ctrl}]"
0, 5, 3, 2, 59, 1,"[{1   !}, {L-GUI}, {`   ~}]","[]","[{L-Ctrl}]"
0, 5, 3, 24, 62, 16,"[{I}, {R-Alt}, {Tab}]","[]","[{L-Ctrl}]"
0, 5, 3, 3, 60, 1,"[{2   @}, {L-Alt}, {`   ~}]","[]","[{L-Ctrl}]"
0, 5, 3, 30, 60, 32,"[{CapsLck}, {L-Alt}, {S}]","[]","[{L-Ctrl}]"
0, 5, 3, 50, 44, 61,"[{B}, {L-Shift}, {Space}]","[]","[{L-Ctrl}]"
0, 5, 3, 59, 17, 16,"[{L-GUI}, {Q}, {Tab}]","[]","[{L-Ctrl}]"
0, 5, 3, 59, 44, 46,"[{L-GUI}, {L-Shift}, {Z}]","[]","[{L-Ctrl}]"
0, 5, 3, 60, 16, 18,"[{L-Alt}, {Tab}, {W}]","[]","[{L-Ctrl}]"
0, 5, 3, 60, 44, 47,"[{L-Alt}, {L-Shift}, {X}]","[]","[{L-Ctrl}]"
0, 5, 3, 9, 62, 1,"[{8   *}, {R-Alt}, {`   ~}]","[]","[{L-Ctrl}]"
1, 0, 2, 110, 17, 16,"[{Esc}, {Q}, {Tab}]","[]","[{F1}]"
1, 0, 2, 113, 17, 18,"[{F2}, {Q}, {W}]","[]","[{F1}]"
1, 0, 2, 113, 47, 46,"[{F2}, {X}, {Z}]","[]","[{F1}]"
1, 0, 2, 115, 17, 20,"[{F4}, {Q}, {R}]","[]","[{F1}]"
1, 0, 2, 115, 49, 46,"[{F4}, {V}, {Z}]","[]","[{F1}]"
1, 0, 2, 116, 17, 21,"[{F5}, {Q}, {T}]","[]","[{F1}]"
1, 0, 2, 117, 17, 22,"[{F6}, {Q}, {Y}]","[]","[{F1}]"
1, 0, 2, 117, 51, 46,"[{F6}, {N}, {Z}]","[]","[{F1}]"
1, 0, 2, 118, 17, 23,"[{F7}, {Q}, {U}]","[]","[{F1}]"
1, 0, 2, 118, 52, 46,"[{F7}, {M}, {Z}]","[]","[{F1}]"
1, 0, 2, 119, 26, 27,"[{F8}, {P}, {[   {}]","[]","[{F1}]"
1, 0, 2, 12, 11, 119,"[{-   _}, {0   )}, {F8}]","[]","[{F1}]"
1, 0, 2, 12, 123, 80,"[{-   _}, {F12}, {Home}]","[]","[{F9}]"
1, 0, 2, 12, 13, 121,"[{-   _}, {=   +}, {F10}]","[]","[{F9}]"
1, 0, 2, 12, 15, 122,"[{-   _}, {Bkspace}, {F11}]","[]","[{F9}]"
1, 0, 2, 12, 81, 124,"[{-   _}, {End}, {PrntScrn}]","[]","[{F9}]"
1, 0, 2, 12, 90, 126,"[{-   _}, {NumLck}, {PauseBrk}]","[]","[{F9}]"
1, 0, 2, 121, 27, 28,"[{F10}, {[   {}, {]   }}]","[]","[{F9}]"
1, 0, 2, 122, 27, 29,"[{F11}, {[   {}, {\   |}]","[]","[{F9}]"
1, 0, 2, 123, 75, 27,"[{F12}, {Insert}, {[   {}]","[]","[{F1}]"
1, 0, 2, 19, 114, 17,"[{E}, {F3}, {Q}]","[]","[{F1}]"
1, 0, 2, 2, 110, 1,"[{1   !}, {Esc}, {`   ~}]","[]","[{F1}]"
1, 0, 2, 2, 3, 113,"[{1   !}, {2   @}, {F2}]","[]","[{F1}]"
1, 0, 2, 2, 4, 114,"[{1   !}, {3   /}, {F3}]","[]","[{F1}]"
1, 0, 2, 2, 5, 115,"[{1   !}, {4   $}, {F4}]","[]","[{F1}]"
1, 0, 2, 2, 6, 116,"[{1   !}, {5   %}, {F5}]","[]","[{F1}]"
1, 0, 2, 2, 7, 117,"[{1   !}, {6   ^}, {F6}]","[]","[{F1}]"
1, 0, 2, 2, 8, 118,"[{1   !}, {7   &}, {F7}]","[]","[{F1}]"
1, 0, 2, 31, 113, 32,"[{A}, {F2}, {S}]","[]","[{F1}]"
1, 0, 2, 31, 116, 35,"[{A}, {F5}, {G}]","[]","[{F1}]"
1, 0, 2, 31, 117, 36,"[{A}, {F6}, {H}]","[]","[{F1}]"
1, 0, 2, 31, 118, 37,"[{A}, {F7}, {J}]","[]","[{F1}]"
1, 0, 2, 31, 30, 110,"[{A}, {CapsLck}, {Esc}]","[]","[{F1}]"
1, 0, 2, 31, 33, 114,"[{A}, {D}, {F3}]","[]","[{F1}]"
1, 0, 2, 31, 34, 115,"[{A}, {F}, {F4}]","[]","[{F1}]"
1, 0, 2, 40, 119, 39,"[{;   :}, {F8}, {L}]","[]","[{F1}]"
1, 0, 2, 40, 43, 122,"[{;   :}, {Enter}, {F11}]","[]","[{F1}]"
1, 0, 2, 40, 76, 123,"[{;   :}, {Delete}, {F12}]","[]","[{F1}]"
1, 0, 2, 40, 86, 124,"[{;   :}, {PageDn}, {PrntScrn}]","[]","[{F1}]"
1, 0, 2, 40, 92, 126,"[{;   :}, {KP 4}, {PauseBrk}]","[]","[{F1}]"
1, 0, 2, 41, 40, 121,"[{'  "}, {;   :}, {F10}]","[]","[{F1}]"
1, 0, 2, 48, 114, 46,"[{C}, {F3}, {Z}]","[]","[{F1}]"
1, 0, 2, 50, 116, 46,"[{B}, {F5}, {Z}]","[]","[{F1}]"
1, 0, 2, 53, 54, 119,"[{,   <}, {.   >}, {F8}]","[]","[{F1}]"
1, 0, 2, 54, 124, 83,"[{.   >}, {PrntScrn}, {UpArrow}]","[]","[{F1}]"
1, 0, 2, 54, 55, 121,"[{.   >}, {/ ?}, {F10}]","[]","[{F1}]"
1, 0, 2, 54, 93, 126,"[{.   >}, {KP 1}, {PauseBrk}]","[]","[{F1}]"
1, 0, 2, 85, 124, 27,"[{PageUp}, {PrntScrn}, {[   {}]","[]","[{F9}]"
1, 0, 2, 91, 126, 27,"[{KP 7}, {PauseBrk}, {[   {}]","[]","[{F1}]"
1, 0, 3, 110, 44, 46,"[{Esc}, {L-Shift}, {Z}]","[]","[{F1}]"
1, 0, 3, 110, 58, 59,"[{Esc}, {L-Ctrl}, {L-GUI}]","[]","[{F1}]"
1, 0, 3, 113, 60, 59,"[{F2}, {L-Alt}, {L-GUI}]","[]","[{F1}]"
1, 0, 3, 116, 59, 61,"[{F5}, {L-GUI}, {Space}]","[]","[{F1}]"
1, 0, 3, 54, 122, 57,"[{.   >}, {F11}, {R-Shift}]","[]","[{F1}]"
1, 1, 1, 3, 47, 46,"[{2   @}, {X}, {Z}]","[]","[GhostKey]"
1, 1, 1, 3, 60, 59,"[{2   @}, {L-Alt}, {L-GUI}]","[]","[GhostKey]"
1, 1, 1, 31, 30, 1,"[{A}, {CapsLck}, {`   ~}]","[]","[GhostKey]"
1, 1, 1, 4, 48, 46,"[{3   /}, {C}, {Z}]","[]","[GhostKey]"
1, 1, 1, 44, 46, 1,"[{L-Shift}, {Z}, {`   ~}]","[]","[GhostKey]"
1, 1, 1, 5, 49, 46,"[{4   $}, {V}, {Z}]","[]","[GhostKey]"
1, 1, 1, 58, 59, 1,"[{L-Ctrl}, {L-GUI}, {`   ~}]","[]","[GhostKey]"
1, 1, 1, 6, 50, 46,"[{5   %}, {B}, {Z}]","[]","[GhostKey]"
1, 1, 1, 6, 59, 61,"[{5   %}, {L-GUI}, {Space}]","[]","[GhostKey]"
1, 1, 1, 7, 51, 46,"[{6   ^}, {N}, {Z}]","[]","[GhostKey]"
1, 1, 1, 8, 52, 46,"[{7   &}, {M}, {Z}]","[]","[GhostKey]"
1, 1, 1, 9, 59, 62,"[{8   *}, {L-GUI}, {R-Alt}]","[]","[GhostKey]"
1, 1, 2, 10, 25, 17,"[{9   (}, {O}, {Q}]","[]","[{1   !}]"
1, 1, 2, 100, 101, 27,"[{KP *}, {KP 9}, {[   {}]","[]","[{-   _}]"
1, 1, 2, 11, 119, 120,"[{0   )}, {F8}, {F9}]","[]","[{-   _}]"
1, 1, 2, 11, 26, 27,"[{0   )}, {P}, {[   {}]","[]","[{-   _}]"
1, 1, 2, 11, 40, 39,"[{0   )}, {;   :}, {L}]","[]","[{1   !}]"
1, 1, 2, 110, 112, 1,"[{Esc}, {F1}, {`   ~}]","[]","[{1   !}]"
1, 1, 2, 120, 90, 126,"[{F9}, {NumLck}, {PauseBrk}]","[]","[{-   _}]"
1, 1, 2, 123, 120, 80,"[{F12}, {F9}, {Home}]","[]","[{-   _}]"
1, 1, 2, 13, 121, 120,"[{=   +}, {F10}, {F9}]","[]","[{-   _}]"
1, 1, 2, 13, 27, 28,"[{=   +}, {[   {}, {]   }}]","[]","[{-   _}]"
1, 1, 2, 15, 122, 120,"[{Bkspace}, {F11}, {F9}]","[]","[{-   _}]"
1, 1, 2, 15, 27, 29,"[{Bkspace}, {[   {}, {\   |}]","[]","[{-   _}]"
1, 1, 2, 17, 16, 1,"[{Q}, {Tab}, {`   ~}]","[]","[{1   !}]"
1, 1, 2, 3, 112, 113,"[{2   @}, {F1}, {F2}]","[]","[{1   !}]"
1, 1, 2, 3, 17, 18,"[{2   @}, {Q}, {W}]","[]","[{1   !}]"
1, 1, 2, 3, 31, 32,"[{2   @}, {A}, {S}]","[]","[{1   !}]"
1, 1, 2, 4, 112, 114,"[{3   /}, {F1}, {F3}]","[]","[{1   !}]"
1, 1, 2, 4, 19, 17,"[{3   /}, {E}, {Q}]","[]","[{1   !}]"
1, 1, 2, 4, 31, 33,"[{3   /}, {A}, {D}]","[]","[{1   !}]"
1, 1, 2, 40, 100, 102,"[{;   :}, {KP *}, {KP 6}]","[]","[{1   !}]"
1, 1, 2, 40, 106, 105,"[{;   :}, {KP +}, {KP -}]","[]","[{-   _}]"
1, 1, 2, 40, 15, 43,"[{;   :}, {Bkspace}, {Enter}]","[]","[{-   _}]"
1, 1, 2, 40, 76, 80,"[{;   :}, {Delete}, {Home}]","[]","[{1   !}]"
1, 1, 2, 40, 81, 86,"[{;   :}, {End}, {PageDn}]","[]","[{1   !}]"
1, 1, 2, 40, 92, 90,"[{;   :}, {KP 4}, {NumLck}]","[]","[{-   _}]"
1, 1, 2, 40, 95, 97,"[{;   :}, {KP /}, {KP 5}]","[]","[{-   _}]"
1, 1, 2, 41, 40, 13,"[{'  "}, {;   :}, {=   +}]","[]","[{-   _}]"
1, 1, 2, 5, 112, 115,"[{4   $}, {F1}, {F4}]","[]","[{1   !}]"
1, 1, 2, 5, 17, 20,"[{4   $}, {Q}, {R}]","[]","[{1   !}]"
1, 1, 2, 5, 31, 34,"[{4   $}, {A}, {F}]","[]","[{1   !}]"
1, 1, 2, 53, 54, 11,"[{,   <}, {.   >}, {0   )}]","[]","[{1   !}]"
1, 1, 2, 54, 100, 103,"[{.   >}, {KP *}, {KP 3}]","[]","[{1   !}]"
1, 1, 2, 54, 15, 57,"[{.   >}, {Bkspace}, {R-Shift}]","[]","[{1   !}]"
1, 1, 2, 54, 55, 13,"[{.   >}, {/ ?}, {=   +}]","[]","[{1   !}]"
1, 1, 2, 54, 81, 83,"[{.   >}, {End}, {UpArrow}]","[]","[{1   !}]"
1, 1, 2, 54, 93, 90,"[{.   >}, {KP 1}, {NumLck}]","[]","[{1   !}]"
1, 1, 2, 54, 95, 98,"[{.   >}, {KP /}, {KP 2}]","[]","[{1   !}]"
1, 1, 2, 6, 112, 116,"[{5   %}, {F1}, {F5}]","[]","[{1   !}]"
1, 1, 2, 6, 17, 21,"[{5   %}, {Q}, {T}]","[]","[{1   !}]"
1, 1, 2, 6, 31, 35,"[{5   %}, {A}, {G}]","[]","[{1   !}]"
1, 1, 2, 7, 112, 117,"[{6   ^}, {F1}, {F6}]","[]","[{1   !}]"
1, 1, 2, 7, 17, 22,"[{6   ^}, {Q}, {Y}]","[]","[{1   !}]"
1, 1, 2, 7, 31, 36,"[{6   ^}, {A}, {H}]","[]","[{1   !}]"
1, 1, 2, 8, 112, 118,"[{7   &}, {F1}, {F7}]","[]","[{1   !}]"
1, 1, 2, 8, 17, 23,"[{7   &}, {Q}, {U}]","[]","[{1   !}]"
1, 1, 2, 8, 31, 37,"[{7   &}, {A}, {J}]","[]","[{1   !}]"
1, 1, 2, 80, 75, 27,"[{Home}, {Insert}, {[   {}]","[]","[{-   _}]"
1, 1, 2, 81, 120, 124,"[{End}, {F9}, {PrntScrn}]","[]","[{-   _}]"
1, 1, 2, 81, 85, 27,"[{End}, {PageUp}, {[   {}]","[]","[{-   _}]"
1, 1, 2, 9, 24, 17,"[{8   *}, {I}, {Q}]","[]","[{1   !}]"
1, 1, 2, 9, 31, 38,"[{8   *}, {A}, {K}]","[]","[{1   !}]"
1, 1, 2, 91, 90, 27,"[{KP 7}, {NumLck}, {[   {}]","[]","[{-   _}]"
1, 1, 2, 95, 96, 27,"[{KP /}, {KP 8}, {[   {}]","[]","[{-   _}]"
1, 2, 1, 110, 112, 16,"[{Esc}, {F1}, {Tab}]","[]","[GhostKey]"
1, 2, 1, 18, 47, 46,"[{W}, {X}, {Z}]","[]","[GhostKey]"
1, 2, 1, 20, 49, 46,"[{R}, {V}, {Z}]","[]","[GhostKey]"
1, 2, 1, 24, 59, 62,"[{I}, {L-GUI}, {R-Alt}]","[]","[GhostKey]"
1, 2, 1, 31, 30, 16,"[{A}, {CapsLck}, {Tab}]","[]","[GhostKey]"
1, 2, 1, 44, 16, 46,"[{L-Shift}, {Tab}, {Z}]","[]","[GhostKey]"
1, 2, 1, 48, 19, 46,"[{C}, {E}, {Z}]","[]","[GhostKey]"
1, 2, 1, 50, 21, 46,"[{B}, {T}, {Z}]","[]","[GhostKey]"
1, 2, 1, 51, 22, 46,"[{N}, {Y}, {Z}]","[]","[GhostKey]"
1, 2, 1, 52, 23, 46,"[{M}, {U}, {Z}]","[]","[GhostKey]"
1, 2, 1, 58, 59, 16,"[{L-Ctrl}, {L-GUI}, {Tab}]","[]","[GhostKey]"
1, 2, 1, 59, 61, 21,"[{L-GUI}, {Space}, {T}]","[]","[GhostKey]"
1, 2, 1, 60, 59, 18,"[{L-Alt}, {L-GUI}, {W}]","[]","[GhostKey]"
1, 2, 2, 112, 113, 18,"[{F1}, {F2}, {W}]","[]","[{Q}]"
1, 2, 2, 112, 115, 20,"[{F1}, {F4}, {R}]","[]","[{Q}]"
1, 2, 2, 112, 116, 21,"[{F1}, {F5}, {T}]","[]","[{Q}]"
1, 2, 2, 112, 117, 22,"[{F1}, {F6}, {Y}]","[]","[{Q}]"
1, 2, 2, 112, 118, 23,"[{F1}, {F7}, {U}]","[]","[{Q}]"
1, 2, 2, 119, 120, 26,"[{F8}, {F9}, {P}]","[]","[{[   {}]"
1, 2, 2, 12, 100, 101,"[{-   _}, {KP *}, {KP 9}]","[]","[{[   {}]"
1, 2, 2, 12, 11, 26,"[{-   _}, {0   )}, {P}]","[]","[{[   {}]"
1, 2, 2, 12, 13, 28,"[{-   _}, {=   +}, {]   }}]","[]","[{[   {}]"
1, 2, 2, 12, 15, 29,"[{-   _}, {Bkspace}, {\   |}]","[]","[{[   {}]"
1, 2, 2, 12, 80, 75,"[{-   _}, {Home}, {Insert}]","[]","[{[   {}]"
1, 2, 2, 12, 81, 85,"[{-   _}, {End}, {PageUp}]","[]","[{[   {}]"
1, 2, 2, 12, 91, 90,"[{-   _}, {KP 7}, {NumLck}]","[]","[{[   {}]"
1, 2, 2, 12, 95, 96,"[{-   _}, {KP /}, {KP 8}]","[]","[{[   {}]"
1, 2, 2, 120, 85, 124,"[{F9}, {PageUp}, {PrntScrn}]","[]","[{[   {}]"
1, 2, 2, 120, 91, 126,"[{F9}, {KP 7}, {PauseBrk}]","[]","[{[   {}]"
1, 2, 2, 121, 120, 28,"[{F10}, {F9}, {]   }}]","[]","[{[   {}]"
1, 2, 2, 122, 120, 29,"[{F11}, {F9}, {\   |}]","[]","[{[   {}]"
1, 2, 2, 123, 120, 75,"[{F12}, {F9}, {Insert}]","[]","[{[   {}]"
1, 2, 2, 19, 112, 114,"[{E}, {F1}, {F3}]","[]","[{Q}]"
1, 2, 2, 2, 10, 25,"[{1   !}, {9   (}, {O}]","[]","[{Q}]"
1, 2, 2, 2, 16, 1,"[{1   !}, {Tab}, {`   ~}]","[]","[{Q}]"
1, 2, 2, 2, 3, 18,"[{1   !}, {2   @}, {W}]","[]","[{Q}]"
1, 2, 2, 2, 4, 19,"[{1   !}, {3   /}, {E}]","[]","[{Q}]"
1, 2, 2, 2, 5, 20,"[{1   !}, {4   $}, {R}]","[]","[{Q}]"
1, 2, 2, 2, 6, 21,"[{1   !}, {5   %}, {T}]","[]","[{Q}]"
1, 2, 2, 2, 7, 22,"[{1   !}, {6   ^}, {Y}]","[]","[{Q}]"
1, 2, 2, 2, 8, 23,"[{1   !}, {7   &}, {U}]","[]","[{Q}]"
1, 2, 2, 2, 9, 24,"[{1   !}, {8   *}, {I}]","[]","[{Q}]"
1, 2, 2, 31, 24, 38,"[{A}, {I}, {K}]","[]","[{Q}]"
1, 2, 2, 31, 32, 18,"[{A}, {S}, {W}]","[]","[{Q}]"
1, 2, 2, 31, 33, 19,"[{A}, {D}, {E}]","[]","[{Q}]"
1, 2, 2, 31, 34, 20,"[{A}, {F}, {R}]","[]","[{Q}]"
1, 2, 2, 31, 35, 21,"[{A}, {G}, {T}]","[]","[{Q}]"
1, 2, 2, 31, 36, 22,"[{A}, {H}, {Y}]","[]","[{Q}]"
1, 2, 2, 31, 37, 23,"[{A}, {J}, {U}]","[]","[{Q}]"
1, 2, 2, 40, 102, 101,"[{;   :}, {KP 6}, {KP 9}]","[]","[{[   {}]"
1, 2, 2, 40, 39, 26,"[{;   :}, {L}, {P}]","[]","[{[   {}]"
1, 2, 2, 40, 43, 29,"[{;   :}, {Enter}, {\   |}]","[]","[{[   {}]"
1, 2, 2, 40, 76, 75,"[{;   :}, {Delete}, {Insert}]","[]","[{[   {}]"
1, 2, 2, 40, 86, 85,"[{;   :}, {PageDn}, {PageUp}]","[]","[{[   {}]"
1, 2, 2, 40, 92, 91,"[{;   :}, {KP 4}, {KP 7}]","[]","[{[   {}]"
1, 2, 2, 40, 97, 96,"[{;   :}, {KP 5}, {KP 8}]","[]","[{[   {}]"
1, 2, 2, 41, 40, 28,"[{'  "}, {;   :}, {]   }}]","[]","[{[   {}]"
1, 2, 2, 53, 54, 26,"[{,   <}, {.   >}, {P}]","[]","[{Q}]"
1, 2, 2, 54, 103, 101,"[{.   >}, {KP 3}, {KP 9}]","[]","[{[   {}]"
1, 2, 2, 54, 55, 28,"[{.   >}, {/ ?}, {]   }}]","[]","[{[   {}]"
1, 2, 2, 54, 85, 83,"[{.   >}, {PageUp}, {UpArrow}]","[]","[{[   {}]"
1, 2, 2, 54, 93, 91,"[{.   >}, {KP 1}, {KP 7}]","[]","[{[   {}]"
1, 2, 2, 54, 98, 96,"[{.   >}, {KP 2}, {KP 8}]","[]","[{[   {}]"
1, 2, 3, 54, 57, 29,"[{.   >}, {R-Shift}, {\   |}]","[]","[{[   {}]"
1, 3, 1, 2, 30, 1,"[{1   !}, {CapsLck}, {`   ~}]","[]","[GhostKey]"
1, 3, 1, 30, 110, 112,"[{CapsLck}, {Esc}, {F1}]","[]","[GhostKey]"
1, 3, 1, 30, 44, 46,"[{CapsLck}, {L-Shift}, {Z}]","[]","[GhostKey]"
1, 3, 1, 30, 58, 59,"[{CapsLck}, {L-Ctrl}, {L-GUI}]","[]","[GhostKey]"
1, 3, 1, 32, 47, 46,"[{S}, {X}, {Z}]","[]","[GhostKey]"
1, 3, 1, 35, 59, 61,"[{G}, {L-GUI}, {Space}]","[]","[GhostKey]"
1, 3, 1, 36, 51, 46,"[{H}, {N}, {Z}]","[]","[GhostKey]"
1, 3, 1, 37, 52, 46,"[{J}, {M}, {Z}]","[]","[GhostKey]"
1, 3, 1, 38, 59, 62,"[{K}, {L-GUI}, {R-Alt}]","[]","[GhostKey]"
1, 3, 1, 60, 59, 32,"[{L-Alt}, {L-GUI}, {S}]","[]","[GhostKey]"
1, 3, 2, 102, 101, 27,"[{KP 6}, {KP 9}, {[   {}]","[]","[{;   :}]"
1, 3, 2, 112, 113, 32,"[{F1}, {F2}, {S}]","[]","[{A}]"
1, 3, 2, 112, 116, 35,"[{F1}, {F5}, {G}]","[]","[{A}]"
1, 3, 2, 112, 117, 36,"[{F1}, {F6}, {H}]","[]","[{A}]"
1, 3, 2, 112, 118, 37,"[{F1}, {F7}, {J}]","[]","[{A}]"
1, 3, 2, 119, 120, 39,"[{F8}, {F9}, {L}]","[]","[{;   :}]"
1, 3, 2, 12, 100, 102,"[{-   _}, {KP *}, {KP 6}]","[]","[{;   :}]"
1, 3, 2, 12, 106, 105,"[{-   _}, {KP +}, {KP -}]","[]","[{;   :}]"
1, 3, 2, 12, 11, 39,"[{-   _}, {0   )}, {L}]","[]","[{;   :}]"
1, 3, 2, 12, 15, 43,"[{-   _}, {Bkspace}, {Enter}]","[]","[{;   :}]"
1, 3, 2, 12, 76, 80,"[{-   _}, {Delete}, {Home}]","[]","[{;   :}]"
1, 3, 2, 12, 81, 86,"[{-   _}, {End}, {PageDn}]","[]","[{;   :}]"
1, 3, 2, 12, 92, 90,"[{-   _}, {KP 4}, {NumLck}]","[]","[{;   :}]"
1, 3, 2, 12, 95, 97,"[{-   _}, {KP /}, {KP 5}]","[]","[{;   :}]"
1, 3, 2, 120, 86, 124,"[{F9}, {PageDn}, {PrntScrn}]","[]","[{;   :}]"
1, 3, 2, 120, 92, 126,"[{F9}, {KP 4}, {PauseBrk}]","[]","[{;   :}]"
1, 3, 2, 17, 32, 18,"[{Q}, {S}, {W}]","[]","[{A}]"
1, 3, 2, 2, 3, 32,"[{1   !}, {2   @}, {S}]","[]","[{A}]"
1, 3, 2, 2, 4, 33,"[{1   !}, {3   /}, {D}]","[]","[{A}]"
1, 3, 2, 2, 5, 34,"[{1   !}, {4   $}, {F}]","[]","[{A}]"
1, 3, 2, 2, 6, 35,"[{1   !}, {5   %}, {G}]","[]","[{A}]"
1, 3, 2, 2, 7, 36,"[{1   !}, {6   ^}, {H}]","[]","[{A}]"
1, 3, 2, 2, 8, 37,"[{1   !}, {7   &}, {J}]","[]","[{A}]"
1, 3, 2, 2, 9, 38,"[{1   !}, {8   *}, {K}]","[]","[{A}]"
1, 3, 2, 24, 38, 17,"[{I}, {K}, {Q}]","[]","[{A}]"
1, 3, 2, 30, 17, 16,"[{CapsLck}, {Q}, {Tab}]","[]","[{A}]"
1, 3, 2, 33, 112, 114,"[{D}, {F1}, {F3}]","[]","[{A}]"
1, 3, 2, 33, 19, 17,"[{D}, {E}, {Q}]","[]","[{A}]"
1, 3, 2, 34, 112, 115,"[{F}, {F1}, {F4}]","[]","[{A}]"
1, 3, 2, 34, 17, 20,"[{F}, {Q}, {R}]","[]","[{A}]"
1, 3, 2, 34, 49, 46,"[{F}, {V}, {Z}]","[]","[{A}]"
1, 3, 2, 35, 17, 21,"[{G}, {Q}, {T}]","[]","[{A}]"
1, 3, 2, 36, 17, 22,"[{H}, {Q}, {Y}]","[]","[{A}]"
1, 3, 2, 37, 17, 23,"[{J}, {Q}, {U}]","[]","[{A}]"
1, 3, 2, 39, 26, 27,"[{L}, {P}, {[   {}]","[]","[{;   :}]"
1, 3, 2, 41, 12, 13,"[{'  "}, {-   _}, {=   +}]","[]","[{;   :}]"
1, 3, 2, 41, 121, 120,"[{'  "}, {F10}, {F9}]","[]","[{;   :}]"
1, 3, 2, 41, 27, 28,"[{'  "}, {[   {}, {]   }}]","[]","[{;   :}]"
1, 3, 2, 41, 54, 55,"[{'  "}, {.   >}, {/ ?}]","[]","[{;   :}]"
1, 3, 2, 43, 122, 120,"[{Enter}, {F11}, {F9}]","[]","[{;   :}]"
1, 3, 2, 43, 27, 29,"[{Enter}, {[   {}, {\   |}]","[]","[{;   :}]"
1, 3, 2, 48, 33, 46,"[{C}, {D}, {Z}]","[]","[{A}]"
1, 3, 2, 50, 35, 46,"[{B}, {G}, {Z}]","[]","[{A}]"
1, 3, 2, 53, 54, 39,"[{,   <}, {.   >}, {L}]","[]","[{A}]"
1, 3, 2, 54, 103, 102,"[{.   >}, {KP 3}, {KP 6}]","[]","[{;   :}]"
1, 3, 2, 54, 43, 57,"[{.   >}, {Enter}, {R-Shift}]","[]","[{;   :}]"
1, 3, 2, 54, 86, 83,"[{.   >}, {PageDn}, {UpArrow}]","[]","[{;   :}]"
1, 3, 2, 54, 93, 92,"[{.   >}, {KP 1}, {KP 4}]","[]","[{;   :}]"
